id,code_pddikti,name,abbreviaton,country,bentuk_pendidikan,korwil_scope,lldikti_scope,website,alamat,description,sinta_score_v2_overall,sinta_score_v2_3year,sinta_score_v2_productivity_overall,sinta_score_v2_productivity_3year,sinta_score_v3_overall,sinta_score_v3_3year,sinta_score_v3_productivity_overall,sinta_score_v3_productivity_3year,province.id,province.code,province.name,city.id,city.code,city.name,pddikti_province.id,pddikti_province.name,pddikti_city.id,pddikti_city.name
2108,071081,Universitas KH. A. Wahab Hasbullah,Unwaha,ID,Universitas,7,7,www.unwaha.ac.id,"Jl. Garuda No. 9, Tambak Beras - Jombang",,4995,3873,50.97,39.52,39451.418,15910.1855,398.5,160.71,15,35,JAWA TIMUR,244,35.17,KAB. JOMBANG,050000,Prov. Jawa Timur,050413,Kec. Jombang
2385,151008,Universitas Nusa Nipa,UNIPA,ID,Universitas,8,15,www.nusanipa.ac.id,Jalan Kesehatan No 3,,4640,3189,22.1,15.19,39290.1295,25712.5855,159.07,104.1,19,53,NUSA TENGGARA TIMUR,299,53.07,KAB. SIKKA,240000,Prov. Nusa Tenggara Timur,240814,Kec. Alok Timur
1401,041011,Universitas Advent Indonesia,UNAI,ID,Universitas,4,4,www.unai.edu,"Jl Kolonel Masturi KM 3,5 Parongpong",UNAI adalah universitas berasrama. Terakreditasi institusi B dan semua program study juga terakreditasi.,9184,4973,102.04,55.26,39180.3465,20100.2595,489.75,251.25,12,32,JAWA BARAT,177,32.17,KAB. BANDUNG BARAT,020000,Prov. Jawa Barat,022300,Kab. Bandung Barat
2450,082013,Institut Pariwisata dan Bisnis Internasional,IPBI,ID,Institut,8,8,ipb-intl.ac.id,"Jalan Tari Kecak Jl. Gatot Subroto Tim. No.12, Tonja","VISI: Menjadi lembaga pendidikan tinggi dibidang perhotelan dan kepariwisataan yang unggul, mandiri, dan mampu bersaing di tingkat nasional dan internasional pada tahun 2025.",5969,4175,75.56,52.85,38971.0285,21834.379,487.14,272.93,17,51,BALI,282,51.71,KOTA DENPASAR,220000,Prov. Bali,226004,Kec. Denpasar Utara
1686,041087,Universitas 'Aisyiyah Bandung,UNISA BANDUNG,ID,Universitas,4,4,unisa-bandung.ac.id,"Jl. Banteng Dalam No. 6 Turangga, Kec. Lengkong",Universitas 'Aisyiyah Bandung berdiri 28 September 2020 dengan No.SK 912/M/2020,2655,1317.5,45.78,22.72,38772.964,20885.6585,587.47,316.45,12,32,JAWA BARAT,181,32.73,KOTA BANDUNG,020000,Prov. Jawa Barat,026000,Kota Bandung
2103,071075,Universitas PGRI Banyuwangi,UNIBA,ID,Universitas,7,7,www.unibabwi.ac.id,Jalan Ikan Tongkol No. 22 Kertosari Banyuwangi,Univesitas Unggul Dalam Penelitian Dan Inovasi Teknologi,5697,4236,61.26,45.55,38647.486,16560.4395,434.24,186.07,15,35,JAWA TIMUR,237,35.10,KAB. BANYUWANGI,050000,Prov. Jawa Timur,052518,Kec. Banyuwangi
1432,041044,Universitas Sangga Buana,USB-YPKP,ID,Universitas,4,4,www.usbypkp.ac.id,Jalan PHH Mustopa No 68,,8926,6500,59.51,43.33,38606.1805,18196.303,241.29,113.73,12,32,JAWA BARAT,181,32.73,KOTA BANDUNG,020000,Prov. Jawa Barat,026000,Kota Bandung
4412,405001,Poltekkes Kemenkes Aceh,PolkesAceh,ID,Politeknik,56,,www.poltekkesaceh.ac.id,"Jalan Soekarno-Hatta Kampus Terpadu Poltekkes Aceh, Aceh Besar","Politeknik Kesehatan Kemenkes Aceh adalah salah satu PT yang mendidik generasi penerus bangsa yang terdiri dari Jurusan Kebidanan, Jurusan Keperawatan, Jurusan Farmasi, Jurusan Kesehatan Gigi, Jurusan Kesehatan Lingkungan dan Jurusan Gizi. Direktorat Poltekkes beralamat di Jl. Soekarno Hatta Lampeuneurut.  Program Diploma III Kesehatan yang dilaksanakan pada Poltekkes merupakan program pendidikan profesional yang bertujuan menghasilkan tenaga-tenaga Ahli Madya sesuai dengan disiplin ilmu yang diselenggarakan, yaitu Ahli Madya Keperawatan, Ahli Madya Kebidanan, Ahli Madya Kesehatan Gigi, Ahli Madya Gizi, Ahli Madya Kesehatan Lingkungan, dan Ahli Madya Farmasi. Sedangkan pada tingkat Diploma IV akan menghasilkan lulusan sebagai Sarjana Sain Terapan di bidang Gizi, Keperawatan, Gigi Komunitas dan Kebidanan yang mampu dan terampil memberikan pelayanan kesehatan bernuansa islami dalam mengatasi berbagai tugas di bidangnya, berkepribadian luhur, bertanggung jawab, penuh percaya diri dan mampu mengembangkan diri untuk peningkatan kadar intelektualnya.  Poltekkes Kemenkes Aceh adalah sebagai lembaga penyelenggara pendidikan vokasionl tenaga kesehatan yang dibentuk berdasarkan Surat Keputusan Menteri Kesehatan RI Nomor 1207 / MENKES / SK / XI / 2001 tanggal 12 November  2001.  Poltekkes Kemenkes Aceh mempunyai 6 Jurusan dengan 21 Program studi terdistibusi di empat Kapuaten/Kota yaitu Banda Aceh, Aceh Besar, Kota Langsa, Aceh Barat, Aceh Tenggara, Aceh selatan, Aceh Tengah dan Aceh Utara",8195,5557,31.76,21.54,38384.697,24394.497,151.72,96.42,1,11,ACEH,6,11.06,KAB. ACEH BESAR,060000,Prov. Aceh,060100,Kab. Aceh Besar
8244916,051031,Universitas AKPRIND Indonesia,Akprind University,ID,Universitas,5,5,www.akprind.ac.id,Jalan Kalisahak No 28 Komplek Balapan,,,,,,38306.265,13267.2875,386.93,134.01,14,34,DAERAH ISTIMEWA YOGYAKARTA,227,34.71,KOTA YOGYAKARTA,040000,Prov. D.I. Yogyakarta,046000,Kota Yogyakarta
2383,151003,Universitas Kristen Artha Wacana,UKAW,ID,Universitas,15,15,http://ukaw.ac.id,Jalan Adisucipto 147 Oesapa,,6357,4431,42.1,29.34,37978.395,18298.0085,254.89,122.81,19,53,NUSA TENGGARA TIMUR,314,53.71,KOTA KUPANG,240000,Prov. Nusa Tenggara Timur,246004,Kec. Kelapa Lima
2564,091039,Universitas Cokroaminoto Palopo,UNCP,ID,Universitas,9,9,www.uncp.ac.id,Jalan Latammacelling No 09-B,"Universitas Cokroaminoto Palopo (UNCP) yang populer dengan nama Uncokro Palopo berdiri sejak 1 Maret 1967. Perguruan Tinggi ini pada awalnya dibina oleh Yayasan Perguruan Tinggi Cokroaminoto Makassar berdasarkan Akte Notaris Nomor: 33 Tanggal 16 Mei 1986 oleh Notaris M.G. Ohorella, S.H. dengan nama Fakultas Keguruan dan Ilmu Pendidikan (FKIP) Universitas Cokroaminoto Makassar filial Pinrang, yang selanjutnya pada tanggal 24 Januari 1976 diubah menjadi Sekolah Tinggi Keguruan dan Ilmu Pendidikan (STKIP) Cokroaminoto Palopo berdasarkan Surat Keputusan Koordinator Kopertis Wilayah VII Sulawesi, Maluku dan Irian Jaya Nomor: II Tahun 1976 Tanggal 24 Januari 1976. Pada tahun 1995, Yayasan Perguruan Tinggi Cokroaminoto Palopo juga membuka Sekolah Tinggi Ilmu Pertanian (STIPER) Cokroaminoto Palopo berdasarkan Surat Keputusan Menteri Pendidikan dan Kebudayaan Nomor: 014/D/O/1995 Tanggal 23 Februari 1995. Dalam perkembangan selanjutnya, yakni pada tahun 2005, STKIP Cokroaminoto Palopo dan STIPER Cokroaminoto Palopo bergabung dan berubah bentuk menjadi Universitas Cokroaminoto Palopo berdasarkan Surat Keputusan Menteri Pendidikan Nasional Republik Indonesia Nomor 95/D/O/2005 tanggal 6 Juli 2005.",9816,6625,57.74,38.97,37831.452,15527.7505,264.56,108.59,27,73,SULAWESI SELATAN,422,73.73,KOTA PALOPO,190000,Prov. Sulawesi Selatan,196200,Kota Palopo
1402,041014,Universitas Wiralodra,UNWIR,ID,Universitas,4,4,www.unwir.ac.id,Jalan Ir H Djuanda KM 3 Indramayu,"UNIVERSITAS WIRALODRA PADA SAAT INI MEMILIKI DELAPAN FAKULTAS, SATU SEKOLAH PASCA SARJANA, DENGAN 17 PROGRAM STUDI.",12176,7822,79.58,51.12,37391.4075,16412.875,223.9,98.28,12,32,JAWA BARAT,172,32.12,KAB. INDRAMAYU,020000,Prov. Jawa Barat,021815,Kec. Indramayu
3309,121003,Universitas Kristen Indonesia Maluku,UKIM,ID,Universitas,12,12,ukim.ac.id,Jalan OT Pattimaipauw. TANAH LAPANG KECIL - 97115 AMBON,,5947,4052,42.18,28.74,37369.178,23161.887,214.77,133.11,31,81,MALUKU,461,81.71,KOTA AMBON,210000,Prov. Maluku,216001,Kec. Nusaniwe
3543,202035,Institut Agama Islam Negeri Ponorogo,IAIN Ponorogo,ID,Institut,55,,iainponorogo.ac.id,Jalan Pramuka Nomor: 156 Ponorogo Po. Box. 116,,11049,7787,44.73,31.53,37352.502,17028.745,150.61,68.66,15,35,JAWA TIMUR,229,35.02,KAB. PONOROGO,050000,Prov. Jawa Timur,051100,Kab. Ponorogo
3811,211001,Universitas Islam Zainul Hasan Genggong,UNZAH,ID,Universitas,55,,unzah.ac.id,"Jl. PZH Genggong No. 1 Dusun Grojojan RT. 002/RW. 001 Desa Karangbong, Kecamatan Pajarakan, Kabupaten Probolinggo, Provinsi Jawa Timur","Jl. PZH Genggong No. 1 Dusun Grojojan RT. 002/RW. 001 Desa Karangbong, Kecamatan Pajarakan, Kabupaten Probolinggo, Provinsi Jawa Timur",8897,5616,74.14,46.8,37079.916,25359.752,303.93,207.87,15,35,JAWA TIMUR,240,35.13,KAB. PROBOLINGGO,050000,Prov. Jawa Timur,052017,Kec. Pajarakan
245,063099,Sekolah Tinggi Ilmu Kesehatan Nasional,STIKES Nasional,ID,Sekolah Tinggi,6,6,https://stikesnas.ac.id/,"Jl Raya Solo - Baki, Kwarasan, kec. Grogol","STIKES NASIONAL merupakan perguruan tinggi yang diselenggarakan oleh Yayasan Pendidikan Pharmasi Nasional Surakarta yang telah berdiri sejak tahun 12 September 1957. Perjuangan, dedikasi, komitment untuk mencerdaskan dan menyehatkan anak bangsa telah menghasilkan ribuan alumni berkualitas dan berintegritas yang tersebar di seluruh Indonesia baik ditingkat pendidikan menengah yaitu SMF/SMK Nasional, SMAK Nasional maupun jenjang pendidikan tinggi yaitu AAK Nasional (1997) dan AKFAR Nasional (2004). Pada tahun 2016, AAK dan AKFAR Nasional dilebur dan diubah bentuknya menjadi STIKES NASIONAL berdasarkan Surat Keputusan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia nomor 116/KPT/I/2016 tanggal 10 Maret 2016. Pada awal perkembangannya STIKES Nasional terdiri dari 5 program studi yaitu S1 Farmasi, D IV Fisioterapi, D IV Teknologi Laboratorium Medik/Analis Kesehatan, D III Farmasi dan D III Analis Kesehatan. Program studi âprogram studi akan terus dikembangkan menurut kebutuhan masyarakat dan perkembangan ilmu dan teknologi yang ada baik pada kualitasnya maupun kuantitasnya. Visi STIKES NASIONAL adalah menjadi pusat pengembangan pendidikan tenaga kesehatan yang terpercaya. Sejalan dengan visi tersebut seluruh program studi di STIKES NASIONAL telah menerapkan sistem penjaminan mutu ISO 9001:2008 oleh United Registrar of System dengan sertifikat No: 46092/A/0001/U/En dan setifikat No.46092/A/0001/UK/En dan telah terakreditasi oleh BAN-PT dan atau LAM-PT (Lembaga Akreditasi Mandiri Perguruan Tinggi).",2717,1475.5,55.45,30.11,36936.823,19510.4355,696.92,368.12,13,33,JAWA TENGAH,218,33.72,KOTA SURAKARTA,030000,Prov. Jawa Tengah,031109,Kec. Grogol
1135,032020,Institut Transportasi  dan Logistik Trisakti,ITL Trisakti,ID,Institut,3,3,http://itltrisakti.ac.id/,"Jalan IPN No 2, Cipinang Besar",,8752,5077,42.9,24.89,36775.089,19944.475,212.57,115.29,11,31,DKI JAKARTA,160,31.75,KOTA ADM. JAKARTA TIMUR,010000,Prov. D.K.I. Jakarta,016409,Kec. Pulo Gadung
63,061007,Universitas Wijaya Kusuma Purwokerto,UNWIKU,ID,Universitas,6,6,www.unwiku.ac.id,Kampus Karangsalam Purwokerto,"Mandiri, inovatif, kompetitif",3241,2195,30.87,20.9,36662.39,18213.2455,345.87,171.82,13,33,JAWA TENGAH,189,33.02,KAB. BANYUMAS,030000,Prov. Jawa Tengah,030200,Kab. Banyumas
3135,111004,Universitas Panca Bhakti,UPB,ID,Universitas,11,11,https://upb.ac.id,Jalan Kom Yos Sudarso,,2701,1502,32.94,18.32,36576.9545,17423.515,329.52,156.97,20,61,KALIMANTAN BARAT,327,61.71,KOTA PONTIANAK,130000,Prov. Kalimantan Barat,136000,Kota Pontianak
3152,111023,Universitas Muhammadiyah Banjarmasin,UM Banjarmasin,ID,Universitas,11,11,www.umbjm.ac.id,Jalan S Parman Komplek RS Islam,,4537,3275,26.85,19.38,36574.1435,20914.12,202.07,115.55,22,63,KALIMANTAN SELATAN,354,63.71,KOTA BANJARMASIN,150000,Prov. Kalimantan Selatan,156005,Kec. Banjarmasin Tengah
3533,202022,IAIN Kendari,,ID,Institut,55,,http://iainkendari.ac.id,Jln. Sultan Qaimuddin No. 17 Baruga Kota Kendari,,8922,4850,45.75,24.87,36462.567,16371.351,179.62,80.65,28,74,SULAWESI TENGGARA,438,74.71,KOTA KENDARI,200000,Prov. Sulawesi Tenggara,206000,Kota Kendari
1056,031006,Universitas Jayabaya,Universitas Jayabaya,ID,Universitas,3,3,www.jayabaya.ac.id,Jalan Pulomas Selatan Kav 23,,3765,2155.5,24.77,14.18,36422.598,25006.848,215.52,147.97,11,31,DKI JAKARTA,160,31.75,KOTA ADM. JAKARTA TIMUR,010000,Prov. D.K.I. Jakarta,016400,Kota Jakarta Timur
547,005011,Politeknik Negeri Pontianak,Polnep,ID,Politeknik,11,,www.polnep.ac.id,Jalan Ahmad Yani,"Perguruan Tinggi Negeri Vokasi di Pontianak,  Jln. Ahmad Yani Pontianak, Kalimantan Barat",6924,3039,19.73,8.66,36401.3175,13710.675,97.85,36.86,20,61,KALIMANTAN BARAT,327,61.71,KOTA PONTIANAK,130000,Prov. Kalimantan Barat,136006,Kec. Pontianak Tenggara
3556,202033,Institut Agama Islam Negeri Metro,IAIN Metro,ID,Institut,55,,www.metrouniv.ac.id,Jalan Ki hajar Dewantara Iringmulyo Metro Timur Kota Metro,,13576,8106,50.47,30.13,36395.353,15250.467,142.17,59.57,8,18,LAMPUNG,140,18.72,KOTA METRO,120000,Prov. Lampung,126100,Kota Metro
8360,111025,Universitas Sari Mulia,UNISM,ID,Universitas,11,11,www.unism.ac.id,,,3910,2862,31.28,22.9,36305.566,22247.915,266.95,163.59,22,63,KALIMANTAN SELATAN,354,63.71,KOTA BANJARMASIN,150000,Prov. Kalimantan Selatan,156000,Kota Banjarmasin
2157,072042,Institut Teknologi dan Sains Mandala,ITS Mandala,ID,Institut,7,7,www.itsm.ac.id,,,2330,1264.5,59.74,32.42,35718.3365,19502.937,744.13,406.31,15,35,JAWA TIMUR,236,35.09,KAB. JEMBER,050000,Prov. Jawa Timur,052400,Kab. Jember
767,013190,STIKes Mitra Husada Medan,STIKes Mitra Husada Medan,ID,Sekolah Tinggi,1,1,www.mitrahusada.ac.id,Jl. Pintu Air IV Pasar 8 Kel. Kwala Bekala,Nama sebelumnya adalah Akademi Kebidanan Mitra Husada Medan,487,366.5,6.58,4.95,35640.483,20839.6285,481.63,281.62,2,12,SUMATERA UTARA,49,12.71,KOTA MEDAN,070000,Prov. Sumatera Utara,076002,Kec. Medan Johor
23,061006,Universitas Slamet Riyadi,UNISRI Surakarta,ID,Universitas,6,6,www.unisri.ac.id,Jalan Sumpah Pemuda No. 18 Kadipiro Banjarsari Surakarta Jawa Tengah,,10317,7446,76.42,55.16,35153.3845,12468.589,228.27,80.96,13,33,JAWA TENGAH,218,33.72,KOTA SURAKARTA,030000,Prov. Jawa Tengah,036100,Kota Surakarta
2560,091034,Universitas Indonesia Timur,UIT,ID,Universitas,9,9,www.uit.ac.id,Jl Rappocini Raya No 171-173,,4411,3370,15.26,11.66,35086.717,14498.395,139.79,57.76,27,73,SULAWESI SELATAN,420,73.71,KOTA MAKASSAR,190000,Prov. Sulawesi Selatan,196013,Kec. Rappocini
2253,071107,Universitas dr. Soebandi,UDS,ID,Universitas,7,7,uds.ac.id,,,1531,836.5,19.38,10.59,34954.6515,19945.1355,442.46,252.47,15,35,JAWA TIMUR,236,35.09,KAB. JEMBER,050000,Prov. Jawa Timur,052400,Kab. Jember
2569,091045,Universitas Fajar,UNIFA,ID,Universitas,9,9,www.unifa.ac.id,Jl Racing Centre No 101,,8023,4451,61.24,33.98,34889.982,15677.814,272.58,122.48,27,73,SULAWESI SELATAN,420,73.71,KOTA MAKASSAR,190000,Prov. Sulawesi Selatan,196010,Kec. Panakukkang
614,012005,Institut Teknologi Del,,ID,Institut,1,1,http://www.del.ac.id,Institut Teknologi Del Jl. Sisingamangaraja Sitoluama-Laguboti,,10720,3272.5,139.22,42.5,34851.3075,15637.801,410.02,183.97,2,12,SUMATERA UTARA,35,12.12,KAB. TOBA SAMOSIR,070000,Prov. Sumatera Utara,071604,Kec. Lagu Boti
2558,091032,Universitas Muhammadiyah Buton,,ID,Universitas,9,9,umbuton.ac.id,"Jalan Betoambari No 36, Lanto, Batupoara",,8575,6325,46.35,34.19,34715.257,20901.977,179.87,108.3,28,74,SULAWESI TENGGARA,439,74.72,KOTA BAU BAU,200000,Prov. Sulawesi Tenggara,206101,Kec. Betoambari
2908,171021,Universitas Pasir Pengaraian,UPP,ID,Universitas,17,,https://www.upp.ac.id,Jalan Tuanku Tambusai Kumu Desa Rambah Kec. Rambah Hilir Kab. Rokan Hulu,,9577,6689,75.41,52.67,34549.2985,11941.535,231.87,80.14,4,14,RIAU,81,14.06,KAB. ROKAN HULU,090000,Prov. Riau,091400,Kab. Rokan Hulu
3355,131003,Universitas Abulyatama,UNAYA,ID,Universitas,13,13,abulyatama.ac.id,"Jl Blang Bintang Lama Km 8,5 Lampoh Keude, Aceh Besar, Aceh",,8478,5763,42.18,28.67,34522.7,18938.9215,138.09,75.76,1,11,ACEH,6,11.06,KAB. ACEH BESAR,060000,Prov. Aceh,060107,Kec. Kuta Baro
571,005036,Politeknik Negeri Madiun,PNM,ID,Politeknik,,,www.pnm.ac.id,Jl.Serayu No.84 Madiun,"Politeknik Negeri Madiun (PNM) merupakan satu-satunya politeknik negeri di wilayah barat Jawa Timur. Kota Madiun yang terkenal memiliki makanan khas Nasi Pecel dan Brem adalah sebuah kota di Provinsi Jawa Timur, Indonesia. Kota ini terletak 160 km sebelah Barat Kota Surabaya atau 111 km sebelah Timur Kota Surakarta. PNM memiliki dua Kampus, yakni Kampus I yang beralamat di Jalan Serayu No 84, Kel. Pandean Kota Madiun seluas 7.837 m2 dengan luas gedung sekitar 4428 m2 dan Kampus II di Jalan Ring Road, Kelurahan Winongo, Kecamatan Manguharjo Kota Madiun menempati lahan seluas 107.882 m2. PNM menyelenggarakan pendidikan vokasi dalam beberapa bidang pengetahuan dan keahlian khusus.    Lambang PNM memiliki makna dengan dilandasi keteguhan dan keluhuran, PNM bertekad mewujudkan insan yang memiliki profesionalisme dalam bidang ilmu pengetahuan dan teknologi. Proses pembelajaran pada bidang hard skill dicapai melalui penerapan konsep learning by doing yang mengkolaborasikan teori dan praktek yang disampaikan melalui Kurikulum Berbasis Kompetensi untuk Program Diploma III.    Guna menjamin tercapainya tujuan pembelajaran, diterapkan ukuran kelas kecil 26 mahasiswa per kelas untuk Jurusan Teknik dan 30 mahasiswa per kelas untuk Jurusan Non Teknik. Penekanan pada bidang soft skill diarahkan untuk mencapai karakter kejujuran, kepemimpinan, kedisiplinan, kerja sama tim, dan kecerdasan dalam bekerja (works smart).    Karakter tersebut selalu dikembangkan, karena telah teruji berhasil mengatasi tantangan di masa lampau, handal dalam menghadapi tantangan masa kini, dan diyakini akan mampu melampaui tantangan di masa depan. Karakter kedisiplinan dibentuk melalui pendidikan dasar kedisiplinan di Lembaga Pendidikan Kemiliteran pada saat penerimaan mahasiswa baru.",6078,3911,50.23,32.32,34445.1785,20493.0885,258.99,154.08,15,35,JAWA TIMUR,263,35.77,KOTA MADIUN,050000,Prov. Jawa Timur,056200,Kota Madiun
2898,101009,Universitas Baiturrahmah,,ID,Universitas,10,10,www.unbrah.ac.id,Jalan Raya By Pass Km 15 Air-pacah,,7617,4157,49.14,26.82,34280.261,18310.2905,189.39,101.16,3,13,SUMATERA BARAT,69,13.71,KOTA PADANG,080000,Prov. Sumatera Barat,086100,Kota Padang
660,013088,Sekolah Tinggi Ilmu Ekonomi Sultan Agung,,ID,Sekolah Tinggi,1,1,stiesultanagung.ac.id,Jalan Surabaya No 19,Sekolah Tinggi Ilmu Ekonomi Sultan Agung,5339,4002,121.34,90.95,34099.503,18374.319,874.35,471.14,2,12,SUMATERA UTARA,50,12.72,KOTA PEMATANGSIANTAR,070000,Prov. Sumatera Utara,076300,Kota Pematang Siantar
1102,031056,Universitas Sampoerna,SU,ID,Universitas,3,3,www.sampoernauniversity.ac.id,"L'Avenue Office Tower, Jl. Raya Pasar Minggu Kav. 16",,24870,7998,452.18,145.42,33961.0305,13207.2965,606.45,235.84,11,31,DKI JAKARTA,159,31.74,KOTA ADM. JAKARTA SELATAN,010000,Prov. D.K.I. Jakarta,016302,Kec. Pasar Minggu
4437,405026,POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN PALU,Poltekkes Kemenkes Palu,ID,Politeknik,56,,www.poltekkespalu.ac.id,Jl. Thalua Konchi. No. 19 Mamboro Palu Utara,"Politeknik Kesehatan Kementerian Kesehatan Palu adalah institusi Pendidikan dari Badan PPSDM Kesehatan Kementerian Kesehatan. berada di Sulawesi Tengah dengan program studi di Palu, Poso, Luwuk dan Toli-Toli",6730,4825.5,57.52,41.24,33897.8235,19389.8655,273.37,156.37,26,72,SULAWESI TENGAH,398,72.71,KOTA PALU,180000,Prov. Sulawesi Tengah,186004,Kec. Palu Utara
8109,202037,Institut Agama Islam Negeri Lhokseumawe,IAIN Lhokseumawe,ID,Institut,55,,www.iainlhokseumawe.ac.id,"Jalan Medan-Banda Aceh Km. 275 No. 1 Buket Rata, Alue Awe, Muara Dua",Institut Agama Islam Negeri Lhokseumawe,7358,6046,38.32,31.49,33650.983,16621.381,181.9,89.85,1,11,ACEH,21,11.73,KOTA LHOKSEUMAWE,060000,Prov. Aceh,066200,Kota Lhokseumawe
170,061060,Universitas Putra Bangsa,UPB,ID,Universitas,6,6,universitasputrabangsa.ac.id,,,4814,3302,65.05,44.62,33494.8795,16991.1265,515.31,261.4,13,33,JAWA TENGAH,192,33.05,KAB. KEBUMEN,030000,Prov. Jawa Tengah,030500,Kab. Kebumen
669,012006,INSTITUT KESEHATAN HELVETIA,IKH,ID,Institut,1,1,www://helvetia.ac.id,Jl. Kapten Sumarsono no.107 Medan,,6154,4493,31.08,22.69,33493.202,18909.7195,140.14,79.12,2,12,SUMATERA UTARA,49,12.71,KOTA MEDAN,070000,Prov. Sumatera Utara,070123,Kec. Sunggal
3541,202042,Institut Agama Islam Negeri Madura,IAIN Madura,ID,Institut,55,,https://iainmadura.ac.id/,-,,9433,6674,38.82,27.47,33175.179,15885.518,135.96,65.1,15,35,JAWA TIMUR,255,35.28,KAB. PAMEKASAN,050000,Prov. Jawa Timur,052600,Kab. Pamekasan
2552,161009,Universitas Tompotika Luwuk,UNTIKA Luwuk,ID,Universitas,16,16,www.untika.ac.id,Jalan Dewi Sartika No 67 Luwuk,https://ojs.untika.ac.id/,2656.5,1351,18.71,9.51,33169.904,17202.4645,231.96,120.3,26,72,SULAWESI TENGAH,386,72.01,KAB. BANGGAI,180000,Prov. Sulawesi Tengah,180400,Kab. Banggai
8244510,011063,Universitas Nias,UNIAS,ID,Universitas,1,1,https://unias.ac.id,Jalan Pancasila No.10 Kota Gunungsitoli,,2310.5,1488.5,22.65,14.59,32687.346,27405.94,261.5,219.25,2,12,SUMATERA UTARA,56,12.78,KOTA GUNUNGSITOLI,070000,Prov. Sumatera Utara,076700,Kota Gunung Sitoli
2532,091006,Universitas Dayanu Ikhsanuddin,UNIDAYAN,ID,Universitas,9,9,www.unidayan.ac.id,Jalan Yos Sudarso No 43,,3064.5,2073,17.03,11.52,32684.089,21645.3495,177.63,117.64,28,74,SULAWESI TENGGARA,439,74.72,KOTA BAU BAU,200000,Prov. Sulawesi Tenggara,206100,Kota Baubau
3531,201019,Universitas Islam Negeri Sayyid Ali Rahmatullah Tulungagung,UIN SATU TULUNGAGUNG,ID,Universitas,55,,https://www.uinsatu.ac.id/,Jl. Mayor Sujadi Timur No. 46 Tulungagung,,13755,9055,,,32534.515,15393.44,91.91,43.48,15,35,JAWA TIMUR,231,35.04,KAB. TULUNGAGUNG,050000,Prov. Jawa Timur,051600,Kab. Tulungagung
2982,103077,Sekolah Tinggi Ilmu Kesehatan Baiturrahim,STIKBA JAMBI,ID,Sekolah Tinggi,10,10,www.stikba.ac.id,Jalan Prof Moh Yamin SH No 30 Lebak Bandung,,5847,3962.5,100.81,68.32,32501.1175,18127.205,,,5,15,JAMBI,97,15.71,KOTA JAMBI,100000,Prov. Jambi,106000,Kota Jambi
1183,032025,Institut Komunikasi dan Bisnis LSPR,LSPR Institute of Communication & Business,ID,Institut,3,3,lspr.edu,"Sudirman Park Campus, Jl. Jend. Sudirman No.Kav. 32, RT.12/RW.11, Karet Tengsin, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta",,3830,2619,24.24,16.58,32461.286,21360.025,210.79,138.7,11,31,DKI JAKARTA,156,31.71,KOTA ADM. JAKARTA PUSAT,010000,Prov. D.K.I. Jakarta,016000,Kota Jakarta Pusat
